user_id,signup_time,purchase_time,purchase_value,device_id,source,browser,sex,ip_address,class,category,dob,name,email
327093,09-08-2015 04:58,26-08-2015 05:11,54926,PQZADTNEFPBSX,Ads,Chrome,M,803147349.7,0,home_essentials,10-02-1992,Luciana M Lopezp,luciana.lopezp@gmail.com
344491,28-01-2015 03:47,16-05-2015 19:40,82150,IGTFVOEQOYDST,Ads,Safari,M,479090245.9,1,apparels,16-07-1992,ernie V Woodalll,ernie.woodalll@yahoo.com
56887,14-05-2015 06:11,02-07-2015 17:42,94801,UAWMULLVDYLJV,Direct,IE,F,3828997789,0,electronics,15-05-1976,Devidutta Y Tripathyq,devidutta.tripathyq@gmail.com
399048,26-04-2015 13:20,15-06-2015 07:54,73546,JXXVJYJKPTHLH,Ads,Safari,F,1769260725,0,home_essentials,06-09-1976,Abhishek H Vishnoiw,abhishek.vishnoiw@yahoo.com
49959,27-05-2015 07:01,25-07-2015 16:08,56792,JIMRSWRWAENPL,Ads,FireFox,M,383013599,0,health_care,,Michael V Roddyt,michael.roddyt@gmail.com
141405,25-06-2015 00:22,20-08-2015 16:54,69945,DTOCLFOSQQCZQ,Direct,FireFox,F,3681130329,1,apparels,04-07-1994,Kentaro M Sugiyamax,kentaro.sugiyamax@brandermill.com
69669,26-02-2015 05:30,24-03-2015 13:06,95447,YQKEAPNHDFLOL,Direct,IE,F,1394946253,0,apparels,23-03-1964,Chen F Aizhux,chen.aizhux@thefloridadesigngroup.com
48483,17-06-2015 17:54,05-09-2015 05:29,51314,FBMXTQBXCIDXA,SEO,Chrome,M,1989434810,0,home_essentials,01-11-1982,Karen A Freifelda,karen.freifelda@gmail.com
125789,10-03-2015 12:00,15-03-2015 03:40,77217,XYAJNMEWFQHML,Ads,Safari,M,1794069947,0,cosmetics,08-03-1964,Ayesha S Rascoey,ayesha.rascoey@thefloridadesigngroup.com
381003,18-04-2015 13:31,24-06-2015 11:58,48521,NBYOXFJWIPQJX,SEO,Chrome,M,1258091119,0,cosmetics,04-11-1982,Sam A Forgionef,sam_forgionef49@yahoo.com
243592,29-03-2015 13:10,30-04-2015 08:00,16176,IJQHEGFPJFHQJ,Direct,FireFox,F,1773659028,0,cosmetics,12-01-1981,Myles Y Neligann,myles.neligann@sutletgroup.com
109386,16-03-2015 23:56,02-05-2015 21:16,20595,CFJYEPIXPSOPG,SEO,Chrome,M,2406874238,0,cosmetics,21-10-1976,Chikafumi B Hodov,chikafumi.hodov@yahoo.com
296270,05-01-2015 23:59,31-01-2015 03:39,90039,IODRFXEENWMEZ,SEO,Chrome,F,2836666143,0,cosmetics,04-08-1963,Alistair A Barrn,alistair.barrn@rigginglifting.com
301298,06-03-2015 14:40,23-03-2015 02:59,9301,IXKHUMDAEALKH,SEO,Chrome,F,180492675.9,0,electronics,11-03-1980,Edward D Krudyd,edward.krudyd@thefloridadesigngroup.com
94646,11-01-2015 13:29,08-03-2015 00:14,60619,ZKPPORDTBHBMQ,Direct,IE,M,1297561337,0,cosmetics,21-04-1982,Nate K Raymondq,nate.raymondq@yahoo.com
200757,07-07-2015 17:57,12-09-2015 22:37,93778,TULXRTTJQDTVS,Ads,IE,M,2296705530,0,health_care,07-11-1981,Paul R Taylorm,paul.taylorm@brandermill.com
396634,15-07-2015 03:11,21-07-2015 10:52,43490,QMCNYNIWTRBQC,Direct,IE,M,3850064387,0,cosmetics,21-03-1995,Alexei W Oreskovics,alexei.oreskovics@brandermill.com
147654,06-05-2015 07:58,22-06-2015 18:11,3095,AFRFVHCXFDIVT,SEO,Chrome,M,3371862712,0,home_essentials,26-11-1980,Nadia O Damounip,nadia.damounip@flossresearch.com
388722,19-04-2015 21:00,19-04-2015 22:00,65386,DNLDYYMVGCVWW,Ads,IE,F,1685355181,1,electronics,06-11-1953,Jonathan I Cableo,jonathan.cableo@brandermill.com
5677,01-01-2015 17:10,02-01-2015 00:10,80901,IUQRNPGMQEMZV,Ads,Safari,F,3346025014,1,electronics,,Erwin E Sebas,erwin.sebas@sutletgroup.com
21624,08-01-2015 05:44,08-01-2015 05:44,43469,KXCHNXTERYPOZ,Ads,Chrome,M,3463259970,1,health_care,14-01-1985,Lucia F Mutikanin,lucia.mutikanin@brandermill.com
317961,03-02-2015 17:56,12-05-2015 10:40,79063,YFLQNPJADVCSX,Ads,IE,F,2010574531,0,health_care,20-10-1988,Sarah F N.s,sarah.n.s@thefloridadesigngroup.com
90046,23-06-2015 10:42,30-07-2015 11:03,68800,SCPXLYZPBRBHV,SEO,Chrome,F,2589687767,0,home_essentials,25-10-1979,Sinead X Carewe,sinead.carewe@brandermill.com
368736,01-03-2015 03:23,10-06-2015 21:55,18519,USOEVZUDBRQEY,Ads,IE,F,986289631.5,0,home_essentials,20-01-1973,Sumeet H Chatterjeen,sumeet.chatterjeen78@thefloridadesigngroup.com
105628,16-03-2015 16:43,06-07-2015 07:16,52436,XWCBHDAUUEJPR,Ads,Safari,M,2604502637,0,home_essentials,08-09-1982,Sarah J Marshu,sarah.marshu@flossresearch.com
258696,05-04-2015 00:16,24-07-2015 02:21,17139,JGNVNKKVLSPRT,SEO,Chrome,M,1613583247,0,health_care,17-09-1973,Thomas N Ferrarot,thomas.ferrarot@hotmail.com
85881,01-08-2015 22:51,12-08-2015 06:59,14840,BUCALPETPQSJJ,Ads,Chrome,F,809177952.1,0,home_essentials,14-07-1982,Joseph G Lichtermani,joseph.lichtermani@hotmail.com
43592,16-02-2015 21:47,07-04-2015 19:45,22692,EEYHLSSOQKYDP,SEO,IE,F,30135357.29,1,home_essentials,06-01-1985,Matt Z Dailyf,matt.dailyf@hotmail.com
245045,21-06-2015 23:28,04-08-2015 23:23,53298,ZVRXUDTHVMRQN,Ads,Safari,F,3344822225,0,home_essentials,09-01-1970,Olivia C Oranu,olivia.oranu@gmail.com
123927,23-02-2015 22:10,01-05-2015 04:51,86541,PEPEXWAALQRBK,Direct,FireFox,F,1855004090,0,health_care,26-11-1993,Taiga W Uranakab,taiga.uranakab@sutletgroup.com
106410,22-05-2015 13:18,02-07-2015 16:52,25251,QMSDOEIGKCXQT,Ads,FireFox,F,546236151.6,0,home_essentials,22-03-1981,Kevin E Yaoe,kevin.yaoe@yahoo.com
65043,01-04-2015 00:35,20-04-2015 19:55,60917,RUPQCWVDQTVKA,Direct,IE,M,832153605.3,0,electronics,11-09-1982,Lee V Chyeni,lee.chyeni@thefloridadesigngroup.com
150195,15-02-2015 01:50,04-04-2015 20:42,36331,YNMTSRJKZXJDL,Ads,FireFox,M,4158606055,0,apparels,20-03-1976,Nadia N Saleems,nadia.saleems@flossresearch.com
219101,12-07-2015 22:54,13-07-2015 05:54,57858,SYJIJLIXAZUUT,SEO,Chrome,M,2395362277,1,electronics,03-06-1946,Peter I Rudegeairt,peter.rudegeairt@flossresearch.com
134133,28-03-2015 00:49,05-06-2015 02:45,47512,BETTCJRUDWESV,Ads,FireFox,M,491064418.9,0,cosmetics,03-05-1990,Siddharth Y Cavaleo,siddharth.cavaleo@flossresearch.com
207701,07-04-2015 13:19,22-06-2015 15:22,68031,HEKNFSVKYRBCS,SEO,Safari,M,3184848643,0,apparels,21-04-1979,Nick S Tatev,nick.tatev@sutletgroup.com
95825,05-05-2015 23:04,17-05-2015 11:59,83560,PKOCTYCJQGDKU,SEO,FireFox,M,3615871307,0,apparels,09-06-1978,Noah V Barkinu,noah.barkinu@tntech.edu
5164,29-05-2015 01:02,10-08-2015 22:17,56872,RCWBFFQFACVLT,SEO,Safari,F,725472289.9,0,cosmetics,19-04-1986,Christiaan W Hetzners,christiaan.hetzners@flossresearch.com
204442,19-03-2015 04:07,08-04-2015 22:31,11314,WJWXCHZKRRNKB,SEO,IE,M,3213897926,0,electronics,08-02-1978,Tom I Halsg,tom.halsg@gmail.com
219906,06-06-2015 17:31,12-06-2015 13:01,49472,OUXRPZUUTJKVR,Ads,Safari,M,2425852335,0,home_essentials,08-09-1978,Sophie I Sassardr,sophie.sassardr@hotmail.com
220521,24-05-2015 19:11,04-06-2015 11:13,55154,BVAWWXNRHGNWP,SEO,Chrome,M,2795722363,0,cosmetics,15-10-1981,Liana F B.r,liana.b.r@brandermill.com
59056,08-07-2015 10:01,22-08-2015 19:49,54153,QSRCDEXQHRKRH,Direct,FireFox,F,3105243586,0,apparels,15-08-1968,Jennifer N Sabam,jennifer.sabam@flossresearch.com
187000,09-08-2015 22:21,25-09-2015 22:03,75722,OMRGQSNQFJXYS,Ads,Opera,F,1641601129,0,electronics,01-11-1990,Stanley Q Whitei,stanley.whitei@hotmail.com
81062,03-03-2015 17:39,16-04-2015 05:48,61991,UOEOSFFNXXJPQ,SEO,IE,F,3555604038,0,apparels,10-09-1980,Madeline T Chamberss,madeline.chamberss@rigginglifting.com
17949,26-02-2015 16:32,02-06-2015 21:51,30510,YCAVCJGFONGCU,Ads,Chrome,M,1280517133,0,cosmetics,27-10-1994,Diane N Bartzq,diane.bartzq@brandermill.com
361782,14-08-2015 20:51,22-09-2015 02:53,4641,BQPWVWUMIDPWI,SEO,Safari,F,239953043.7,0,home_essentials,18-03-1994,Jennifer N Sabaf,jennifer.sabaf@brandermill.com
289520,12-01-2015 06:27,24-02-2015 12:38,41340,TAUQFELCYAJNR,SEO,Chrome,,2678241846,0,apparels,03-11-1982,Sinead M Cruiseg,sinead.cruiseg@yahoo.com
278926,27-06-2015 06:40,30-07-2015 05:45,68319,VEKSRXHUBMFIN,SEO,Chrome,M,111539654.9,0,cosmetics,27-02-1974,Carrick W Mollenkampi,carrick.mollenkampi@tntech.edu
38557,07-06-2015 17:40,21-07-2015 09:21,25914,OWHJDPZNNLUEO,SEO,FireFox,M,339328871.8,0,apparels,16-01-1976,Miyoung A Kimg,miyoung.kimg@gmail.com
395863,13-02-2015 20:53,12-04-2015 10:22,82100,CBWFDIRMTYNBV,Ads,IE,M,3749254390,0,health_care,06-05-1979,Tom P Halsz,tom.halsz@sutletgroup.com
199164,02-06-2015 21:29,19-09-2015 03:03,8824,EBIMFIAVTCOLN,Ads,IE,F,1625730327,0,home_essentials,21-06-1989,Steven T C.o,steven.c.o@sutletgroup.com
268193,08-02-2015 04:39,11-02-2015 19:34,83048,UORTMLVKAECJG,Ads,Chrome,M,158465152.4,0,apparels,21-06-1973,Toni W Vorobyovav,toni.vorobyovav@thefloridadesigngroup.com
38570,26-05-2015 07:44,14-06-2015 06:08,13581,LJWEZLNSNXVLO,SEO,FireFox,F,3511578360,0,home_essentials,24-06-1989,Poornima J Guptaj,poornima.guptaj@brandermill.com
225181,14-02-2015 17:50,16-04-2015 19:58,20028,EVADLOBOGFCEC,Ads,Safari,F,3248910464,0,electronics,24-06-1992,Caroline W Valetkevitchq,caroline.valetkevitchq@sutletgroup.com
326004,15-01-2015 14:40,22-04-2015 20:25,18990,YJJAAVSEKMDRC,SEO,IE,,324145818.8,0,home_essentials,04-05-1980,Nate R Raymondz,nate.raymondz@gmail.com
45245,08-07-2015 08:28,05-10-2015 21:40,75585,BLLIQRLMBWOVR,SEO,IE,M,1971870073,0,electronics,17-02-1983,Alister H Bullj,alister.bullj@flossresearch.com
189698,15-05-2015 01:47,18-05-2015 02:19,18694,CISIRUBBCFSVL,Ads,Chrome,F,660607991.5,0,apparels,19-11-1984,Georgina P Prodhanq,georgina.prodhanq@gmail.com
185078,15-05-2015 21:42,29-07-2015 06:26,35891,QALTQVUIYHVXP,Ads,IE,M,1264141693,0,home_essentials,27-09-1972,LaCapra T Grantj,lacapra.grantj@flossresearch.com
167393,02-07-2015 05:11,11-07-2015 16:52,16882,CWMXIAVUQFJXQ,SEO,Opera,F,1377817063,0,electronics,20-01-1974,Christoph V Steitzt,christoph.steitzt@flossresearch.com
362675,08-05-2015 12:13,02-07-2015 00:42,9584,EPRVWEHAMRCAS,Direct,Chrome,M,1665230644,0,home_essentials,27-07-1982,Mark A Johnf,mark.johnf@tntech.edu
207407,28-04-2015 12:33,19-06-2015 17:20,9379,RXDPZRCLUEAMT,Ads,Chrome,M,287558599.3,0,health_care,22-03-1978,Nigel N Daviesw,nigel.daviesw@brandermill.com
369405,06-04-2015 07:50,09-07-2015 19:05,68291,OMFKCNJSDAXYQ,Ads,Chrome,M,1529658969,0,apparels,09-01-1968,Jonathan O Leffh,jonathan.leffh@yahoo.com
174538,12-06-2015 06:42,14-07-2015 15:26,85185,OJUJKDMRZKLXT,SEO,Chrome,F,3576477228,0,apparels,09-03-1978,Nivedita S Bhattacharjeep,nivedita.bhattacharjeep@gmail.com
200487,05-04-2015 01:02,20-05-2015 13:01,73462,IXUKDXQBVCYCZ,SEO,IE,M,1343291531,0,cosmetics,01-05-1986,en U Klaymanc,en.klaymanc@sutletgroup.com
235102,21-01-2015 03:38,31-03-2015 16:16,22493,LSYCLBCSETDCB,SEO,IE,F,691625999.4,0,cosmetics,01-01-1982,Renee T Maltezouj,renee.maltezouj@sutletgroup.com
99495,11-01-2015 16:59,11-01-2015 16:59,96813,DABLZVBIMFUTE,Ads,Safari,F,2747354688,1,apparels,02-11-1987,Rodrigo G Camposr,rodrigo.camposr@rigginglifting.com
43570,04-08-2015 02:10,20-11-2015 17:52,23215,CRRQZNMDOSPFU,Ads,FireFox,F,1551495517,0,cosmetics,23-03-1990,Steve Q Slateri,steve.slateri@gmail.com
24206,21-01-2015 22:37,24-04-2015 03:35,17087,ZLKGFXSYSYSRN,SEO,Safari,M,1968198389,0,health_care,06-08-1991,Chuck R Mikolajczaks,chuck_mikolajczaks@hotmail.com
55741,06-03-2015 12:01,12-03-2015 20:39,32659,GGHMIQQQODIHL,Ads,Chrome,F,3054830262,0,cosmetics,16-01-1985,Martin B Pettyw,martin.pettyw@rigginglifting.com
48416,04-06-2015 11:00,24-09-2015 10:53,70180,BBQSBXQXWTGQE,Direct,Chrome,,3016785881,0,home_essentials,16-11-1983,Karen S Jacobsu,karen.jacobsu@hotmail.com
281318,13-03-2015 07:02,21-03-2015 22:35,50723,ELXOWTUWDATDJ,Direct,Chrome,M,2832155706,0,health_care,04-03-1983,David G Frenchq,david_frenchq@gmail.com
381361,08-01-2015 10:34,08-01-2015 17:34,56545,IGAXAVAZFJYOB,Ads,Safari,M,2447058461,1,home_essentials,21-01-1961,Emily L Flitterv,emily.flitterv@tntech.edu
186174,11-05-2015 02:23,25-07-2015 22:22,21408,YDWIZJGJRJAAK,Ads,Chrome,M,1192336133,0,home_essentials,11-04-1984,Liana X B.c,liana.b.c@sutletgroup.com
308261,30-05-2015 09:56,06-06-2015 07:01,56882,SUGUIFABVQTTG,Ads,IE,M,2520733443,0,electronics,04-10-1981,Sam L Forgioneb,sam.forgioneb@yahoo.com
17568,15-08-2015 10:17,14-09-2015 17:19,80406,CVQPJHDOYMOXR,Ads,IE,M,2265518676,0,apparels,23-11-1978,Tom H Polanseks,tom.polanseks@yahoo.com
16810,11-05-2015 13:44,01-09-2015 04:35,73326,EYCXWLXMEGAHY,SEO,IE,M,993724190.6,0,home_essentials,,Ashley P Laur,ashley.laur@gmail.com
145860,05-06-2015 04:41,03-07-2015 17:36,2270,SROCGMRJEPMYQ,Ads,IE,F,3512495174,0,home_essentials,25-04-1984,Nick R Brownv,nick_brownv@rigginglifting.com
200773,13-03-2015 23:09,24-05-2015 17:21,49560,SIKEAXGJCSYJO,SEO,IE,F,1937482131,0,home_essentials,25-10-1981,Eveline E Danubratah,eveline.danubratah@rigginglifting.com
6087,31-05-2015 20:28,05-07-2015 10:24,84122,YMLVBJQVTZSJV,Ads,Safari,M,1124101555,0,home_essentials,09-06-1985,Jan U Strupczewskii,jan.strupczewskii@gmail.com
216188,30-03-2015 05:50,30-06-2015 23:51,62533,MCFORPWSDEXPP,Direct,IE,F,2277690679,0,electronics,12-05-1975,Michael D Martinay,michael.martinay@gmail.com
252563,11-01-2015 00:43,11-01-2015 02:43,53970,DNVWPOHEZSLMX,SEO,Chrome,M,2009076233,1,cosmetics,23-01-1954,Ryan W Vlastelicae,ryan.vlastelicae@gmail.com
62872,23-02-2015 09:16,05-03-2015 06:20,60686,JNVETFVNITUCZ,Ads,IE,F,619921366.5,0,home_essentials,11-03-1981,Paul W Daym,paul.daym@thefloridadesigngroup.com
384163,31-01-2015 21:51,31-05-2015 12:05,66136,QMKJLDOQDTNYZ,Ads,Chrome,M,1163267766,0,health_care,22-07-1991,Megan C Daviesf,megan.daviesf@rigginglifting.com
46890,03-05-2015 12:20,03-08-2015 03:20,18589,AVQXSEHCYDUKG,SEO,IE,M,2398865636,0,home_essentials,11-10-1990,Tim I Hephera,tim.hephera@flossresearch.com
332906,17-05-2015 18:37,25-08-2015 14:48,80046,IOYLTVWJYYSZS,SEO,Chrome,M,1308427191,0,cosmetics,16-04-1986,Emma Z Thomassonw,emma.thomassonw@brandermill.com
334257,15-03-2015 09:06,30-03-2015 05:54,29197,LCWFKPJOFGWHL,Direct,Chrome,F,2248875523,0,home_essentials,24-06-1983,Rajesh O Kumarf,rajesh.kumarf@thefloridadesigngroup.com
190523,29-03-2015 21:35,12-06-2015 17:01,25248,ZEILENMYTYKKC,SEO,IE,M,325838533.8,0,cosmetics,07-05-1973,Jennifer N Sabaj,jennifer.sabaj@gmail.com
390711,12-08-2015 12:06,05-11-2015 06:46,82820,VVUQQIXROCSHA,Direct,IE,F,1064916680,0,cosmetics,04-03-1997,Julien U Toyerx,julien.toyerx@thefloridadesigngroup.com
205576,13-02-2015 15:47,06-05-2015 13:19,72664,DHYEOIACYWNMD,Ads,Chrome,F,42282672.9,0,electronics,14-02-1984,Miyoung J Kimb,miyoung.kimb@tntech.edu
176718,29-05-2015 23:08,24-09-2015 01:56,76807,CESZUIGEAZLNU,Ads,IE,M,499358410.4,0,apparels,09-09-1976,Xiaoyi Q Shaoi,xiaoyi.shaoi@rigginglifting.com
332833,05-07-2015 04:46,03-08-2015 06:55,7097,NPISOBZKPFACM,SEO,Chrome,M,3974766447,0,electronics,09-04-1985,Deepa W Seetharamanv,deepa.seetharamanv@gmail.com
133558,20-03-2015 03:33,03-04-2015 07:52,56675,UAGAATRGCGTKY,Direct,Chrome,F,714380012.8,0,health_care,04-03-1989,Neale B Gulleya,neale.gulleya@gmail.com
263895,23-05-2015 09:04,26-08-2015 19:31,50669,VBKNFEXCVRRWD,Ads,Chrome,F,3556736994,0,home_essentials,19-01-1987,Dominique G Vidalonc,dominique.vidalonc@hotmail.com
194500,24-04-2015 23:32,14-08-2015 00:26,92494,XDMFRQMOMTFSD,SEO,IE,F,946323642,0,electronics,13-02-1978,Nick V Edwardst,nick.edwardst@tntech.edu
80004,05-01-2015 02:18,05-01-2015 02:18,39169,ZFXKCHJZAMLAK,SEO,IE,F,2995835945,1,electronics,24-04-1981,ra F Hudsona,ra.hudsona@flossresearch.com
312405,15-01-2015 00:28,06-04-2015 16:53,13514,JBBPJGVYKEOZS,Direct,Chrome,M,3567476219,0,electronics,16-07-1988,Katya V Wachtelq,katya.wachtelq@flossresearch.com
3605,29-01-2015 15:36,07-03-2015 16:25,34395,DCAPYHHSOZIVD,Ads,IE,M,1598101811,0,health_care,10-09-1956,Michael A Holdenz,michael_holdenz@gmail.com
84242,06-02-2015 13:56,03-06-2015 05:37,31834,CZOKWHEVZGMSL,Ads,IE,M,2816393193,0,cosmetics,20-01-1987,Alister W Bullg,alister.bullg@gmail.com
291719,25-06-2015 04:38,06-10-2015 08:33,20739,ZUVPCGOANRUHO,SEO,Chrome,F,698960033.8,0,apparels,23-05-1986,Alan J Wheatleyx,alan_wheatleyx@rigginglifting.com
276372,15-02-2015 09:37,28-05-2015 16:46,79801,SVDDWSNEKUNXB,SEO,Opera,F,615275224.7,0,apparels,06-03-1974,Pedro U day,pedro.day@thefloridadesigngroup.com
31309,16-08-2015 03:40,27-08-2015 01:41,93102,ZJHWMZQXQBQPK,Direct,Safari,M,3734568759,0,cosmetics,20-06-1983,Rodrigo F Camposi,rodrigo.camposi@tntech.edu
233401,03-08-2015 20:34,01-10-2015 04:42,30593,DWVASZCYXPYBH,SEO,IE,M,2714647399,0,electronics,20-07-1975,Jessica N Toonkelt,jessica.toonkelt@tntech.edu
298250,03-03-2015 20:57,27-04-2015 18:57,89534,GNWVPFYHPICIW,SEO,Chrome,F,2993509236,0,health_care,21-04-1965,Foo F Yuny,foo.yuny@rigginglifting.com
370436,19-07-2015 18:18,29-10-2015 01:02,38767,QIDWEGOWGVVWX,SEO,Opera,M,2121889438,0,electronics,04-11-1989,Anna P Drivero,anna_drivero@gmail.com
277645,07-08-2015 22:56,19-08-2015 22:33,91456,WQHCTFHKZDODM,Ads,Safari,M,53723330.78,0,electronics,15-11-1983,ernie H Woodallq,ernie.woodallq@tntech.edu
210964,14-07-2015 17:29,07-11-2015 22:21,33768,ETOODBLPWOGKN,SEO,Chrome,F,2761257051,0,cosmetics,07-10-1989,Sarah S N.d,sarah.n.d67@gmail.com
300114,23-06-2015 13:25,15-07-2015 13:57,55175,UECNGIZESLRNH,Direct,Chrome,F,2106530394,0,apparels,22-10-1966,Lucia E Mutikania,lucia.mutikania@gmail.com
177779,04-06-2015 18:48,17-06-2015 07:33,20704,MAIXTBYXBQRRQ,Direct,Chrome,F,2957873594,0,home_essentials,07-06-1963,Andy K Bruceb,andy.bruceb@yahoo.com
45954,01-01-2015 11:12,01-01-2015 11:12,14875,CSSWKXQIHSNRS,Ads,Chrome,M,1277674412,1,electronics,24-07-1988,Aaron J Sheldricka,aaron.sheldricka@hotmail.com
367623,10-06-2015 02:21,11-07-2015 20:21,37056,PEMKDJIPOGUYD,SEO,Chrome,F,3853788731,1,cosmetics,13-10-1975,"SaPinto"" Q Tommyl",sapintoq.tommyl@yahoo.com
34936,16-06-2015 15:00,29-07-2015 18:44,8978,GAHVEZWFCUITT,Ads,FireFox,F,4257008643,0,health_care,08-05-1971,Alistair R Barrv,alistair.barrv@rigginglifting.com
395633,20-02-2015 13:10,02-03-2015 10:42,1864,YTGRKEKZXLJSA,SEO,Chrome,F,2229943554,0,home_essentials,07-09-1982,Huw I Jonest,huw.jonest@gmail.com
316561,16-06-2015 15:09,02-08-2015 17:59,89836,ZAQNNOYYRIDJP,Direct,FireFox,M,3850375083,0,home_essentials,22-09-1997,Lefteris V Papadimasj,lefteris.papadimasj@hotmail.com
270579,12-04-2015 23:41,19-07-2015 00:42,9802,FSGYVEFMSVROW,Ads,Chrome,M,1466710547,0,health_care,04-10-1985,Erik Y Kirschbaumc,erik.kirschbaumc@sutletgroup.com
2462,02-02-2015 07:29,02-02-2015 14:29,87965,MRSBQCKXASOTO,SEO,Chrome,M,311306610.1,1,apparels,03-08-1960,ra R Hudsonq,ra.hudsonq@thefloridadesigngroup.com
186689,04-08-2015 20:49,17-10-2015 16:04,80488,MDUPHHKYIMKRN,Ads,Chrome,M,3726624008,0,apparels,06-07-1978,Lauren T Tarau,lauren.tarau@gmail.com
74896,13-08-2015 22:43,14-08-2015 04:43,77082,LEBROAMZMLVRP,SEO,IE,F,2820906931,1,apparels,24-04-1961,Aung H Hlai,aung.hlai_445@yahoo.com
315786,01-07-2015 21:13,28-07-2015 10:29,93788,PWXEZXXRZWDKS,Direct,IE,F,4276872634,0,electronics,19-02-1985,Sinead Z Cruiseo,sinead.cruiseo@gmail.com
289215,10-08-2015 00:59,21-10-2015 23:24,91922,PFEPRZTQBILJL,SEO,Chrome,F,1888999812,0,health_care,11-02-1993,Nick M Olivaris,nick.olivaris@gmail.com
87213,30-06-2015 12:20,10-10-2015 23:47,65270,CQZVDRIMIUQWU,SEO,Chrome,F,3307527882,0,electronics,16-04-1970,Estelle T Shirbond,estelle.shirbond@thefloridadesigngroup.com
22179,08-02-2015 12:02,20-04-2015 08:07,76262,VJGUISFMLUMKK,Direct,Chrome,M,849149395.4,0,health_care,,Boksenbaum-Granier U Leilaq,boksenbaum-granier.leilaq@gmail.com
101564,18-07-2015 04:22,04-08-2015 07:15,87247,XWNDMFKUCWPTA,Ads,IE,M,2480768204,0,cosmetics,07-04-1973,Mike X Dolanj,mike.dolanj@tntech.edu
162517,08-03-2015 03:20,08-03-2015 17:44,52507,GAXCZVEVPMZJU,Direct,IE,M,2488406362,0,cosmetics,24-03-1980,Silke Y Koltrowitzx,silke.koltrowitzx@flossresearch.com
234154,09-05-2015 22:47,16-05-2015 22:28,36329,TLPXBRAUXMZRO,Ads,Chrome,M,3191537947,0,apparels,04-01-1981,Luke K Bakerz,luke.bakerz0407@brandermill.com
348620,05-08-2015 18:19,05-10-2015 12:06,6560,UIVPHNSBPRWNM,SEO,FireFox,M,2657610905,0,cosmetics,16-02-1973,Lisa P Baertleinf,lisa.baertleinf@gmail.com
350243,13-08-2015 13:13,04-11-2015 05:44,70130,GHMWQPRWAOITP,Direct,Chrome,F,2020983371,0,apparels,04-11-1988,Tom I Berginc,tom.berginc@rigginglifting.com
61816,15-07-2015 14:21,22-10-2015 19:27,71143,WAPSZEQVBDQEE,Ads,IE,F,4117556724,0,electronics,13-04-1987,Katie W Reida,katie.reida@brandermill.com
238013,10-05-2015 05:53,17-07-2015 19:40,61015,DGTRUCHKDVBBB,Direct,FireFox,F,2845592949,0,cosmetics,06-03-1986,illy S Cheungd,illy.cheungd@rigginglifting.com
247505,10-07-2015 03:37,05-10-2015 12:28,67529,RVNKYLLGPKKNE,SEO,IE,F,2645733857,0,apparels,21-06-1987,Clara X Ferreira-Marquesy,clara.ferreira-marquesy@gmail.com
16856,19-02-2015 23:31,21-05-2015 19:04,17957,PLGJYJAEJSYNF,Ads,IE,F,2067868322,0,apparels,15-02-1984,Laurence M Fletcherh,laurence.fletcherh@gmail.com
189281,02-01-2015 21:59,19-04-2015 12:30,90023,ZOGNYHFTJEAHA,Ads,Chrome,F,2729168894,0,health_care,05-06-1995,Lynnley I Browningh,lynnley.browningh@flossresearch.com
72327,01-03-2015 16:36,20-03-2015 15:39,3194,EMNJXDCRFEXPK,Direct,IE,F,1771671804,0,health_care,02-05-1985,Yoko M Kubotag,yoko.kubotag1992@yahoo.com
127463,01-04-2015 15:54,17-07-2015 12:41,69784,IJKWBTFXKZLOF,SEO,IE,F,984886195.8,0,health_care,23-02-1992,Catherine C Hornbys,catherine.hornbys@gmail.com
147256,24-07-2015 01:58,01-10-2015 19:23,60644,CXGGWKFUQYROS,Direct,FireFox,F,782818733.6,1,health_care,14-02-1996,Patrick U Temple-Westt,patrick.temple-westt@sutletgroup.com
286716,31-01-2015 15:45,05-02-2015 00:50,4493,WJKNDSKZVZGAK,Direct,FireFox,M,2048915661,0,apparels,02-05-1968,Ritsuko Y Andon,ritsuko.andon@gmail.com
171648,04-05-2015 19:21,13-05-2015 09:31,85940,MIJMQPRQBUCSE,SEO,IE,M,1507008914,0,home_essentials,16-01-1977,Tim I Reids,tim.reids@hotmail.com
55866,21-06-2015 06:10,28-07-2015 02:29,58783,VAQDDCZOJEPON,Direct,IE,M,865577287.2,0,apparels,02-03-1994,Jan B Strupczewskiq,jan.strupczewskiq@gmail.com
17091,18-04-2015 01:13,29-07-2015 08:11,18785,MUPTPOYOTNOLK,Direct,Chrome,M,1745838246,0,health_care,13-10-1979,Nia Z Williamsb,nia.williamsb@yahoo.com
5291,28-02-2015 08:46,05-04-2015 15:42,12239,FJSSJBQUKFOFE,Direct,Chrome,M,1150254987,0,health_care,13-08-1979,Aileen Z Wangk,aileen.wangk@flossresearch.com
260362,18-02-2015 21:56,07-04-2015 01:39,58723,LFIVWATZLPNTJ,Ads,IE,M,2995965184,0,health_care,18-11-1985,Malathi Y Nayaks,malathi.nayaks@brandermill.com
101872,14-01-2015 21:08,06-02-2015 04:29,26887,ZTRNWQAWCMCFI,Ads,Chrome,F,1374755573,0,cosmetics,20-11-1982,Deepa B Babingtone,deepa.babingtone@yahoo.com
